"",".id","X","site_name","date","year","GPP","GPP_sd","ER","ER_daily_sd_name","K600","K600_daily_sd_name","temp","Q","light","velocity","site_year","light_rel","temp_rel","tQ","Q_95thresh","ID"
"11","nwis_06711565",5731,"nwis_06711565",2010-01-19,2010,5.86715352987845,0.653693584595758,-7.27914185301415,1.03965754690326,13.0812953871769,1.42364031624752,3.65208333333333,2.3980829803125,94.80025,0.159108473557798,"nwis_06711565 2010",0.291691468880364,0.146376085504342,-0.328447978090977,0,"SouthPlatte_CO"
"12","nwis_06711565",5732,"nwis_06711565",2010-01-20,2010,5.15186775211867,0.564274616194505,-6.1209177280808,0.930438668894309,11.0552013832577,1.34338474543662,2.58958333333333,2.3733057391875,89.9151666666667,0.158474897125842,"nwis_06711565 2010",0.276660526102228,0.103790915163661,-0.33009029487158,0,"SouthPlatte_CO"
"13","nwis_06711565",5733,"nwis_06711565",2010-01-21,2010,5.69003464183841,0.566821987184224,-6.56530240890904,0.904183759277697,11.5089153746036,1.2215963102577,2.70833333333333,2.29130486975,104.655166666667,0.1565008827944,"nwis_06711565 2010",0.32201412222984,0.108550434201737,-0.335525581359765,0,"SouthPlatte_CO"
"14","nwis_06711565",5734,"nwis_06711565",2010-01-22,2010,6.36083827302133,0.623316402630995,-7.00167764156716,0.966285379429913,11.6092208575417,1.16980518015165,4.16041666666667,2.3272908628125,108.982291666667,0.157326454376249,"nwis_06711565 2010",0.335328279600511,0.166750167000668,-0.333140311749842,0,"SouthPlatte_CO"
"15","nwis_06711565",5735,"nwis_06711565",2010-01-23,2010,6.33102646012356,0.628303706414535,-6.48929996728526,0.950693002331462,12.2901147344538,1.31016910362588,3.31666666666667,2.321981454,111.379541666667,0.157215301476624,"nwis_06711565 2010",0.342704392783476,0.132932531730127,-0.333492236774257,0,"SouthPlatte_CO"
"16","nwis_06711565",5736,"nwis_06711565",2010-01-24,2010,5.78552500087161,0.592885447743368,-6.69021571480347,0.948592915451397,11.5682248415314,1.28722024300232,2.37708333333333,2.2741967746875,108.641791666667,0.156005383355483,"nwis_06711565 2010",0.334280593068526,0.0952738810955243,-0.336659561993991,0,"SouthPlatte_CO"
"17","nwis_06711565",5737,"nwis_06711565",2010-01-25,2010,5.0986902996136,0.594445723865675,-6.64598671159879,0.956384038864332,11.775428882605,1.36215292970614,1.83333333333333,2.2057643944375,114.766833333333,0.154311201540266,"nwis_06711565 2010",0.353126771224209,0.0734802939211756,-0.341195484530894,0,"SouthPlatte_CO"
"18","nwis_06711565",5738,"nwis_06711565",2010-01-26,2010,5.2764452883322,0.547985120179114,-6.41030913372913,0.912610889564818,10.4968448995842,1.18130382947943,2.06458333333333,2.1473608975,106.764708333333,0.152631612525849,"nwis_06711565 2010",0.32850498388278,0.0827488309953239,-0.345066659799458,0,"SouthPlatte_CO"
"19","nwis_06711565",5739,"nwis_06711565",2010-01-28,2010,4.7344469072302,0.572103389855771,-6.65894588920967,1.01288468279565,11.363252900374,1.44704440693977,3.46666666666667,2.12140378775,88.32175,0.15174576507092,"nwis_06711565 2010",0.271757732617628,0.138944555778223,-0.346787182141042,0,"SouthPlatte_CO"
"20","nwis_06711565",5740,"nwis_06711565",2010-01-29,2010,6.92137778526901,0.64338388843548,-7.40924362810821,0.954112679338331,12.242536184594,1.18616301799485,4.08958333333333,2.677121910125,118.761541666667,0.165549358134335,"nwis_06711565 2010",0.365418113720656,0.163911155644622,-0.309952362918949,0,"SouthPlatte_CO"
"21","nwis_06711565",5741,"nwis_06711565",2010-01-30,2010,6.89028628740835,0.646084052544168,-7.4809362800869,0.953197082398927,11.8846117070083,1.17903562681337,3.825,2.3473486294375,118.815041666667,0.157847285123506,"nwis_06711565 2010",0.365582728197781,0.153306613226453,-0.331810817213164,0,"SouthPlatte_CO"
"22","nwis_06711565",5742,"nwis_06711565",2010-01-31,2010,8.01758568110086,0.702509979903326,-7.770555650685,0.942306830013906,12.3519259064799,1.21929873747886,4.24791666666667,2.4205004841875,118.159041666667,0.159662382929496,"nwis_06711565 2010",0.363564277786674,0.170257181028724,-0.326962072432336,0,"SouthPlatte_CO"
"23","nwis_06711565",5743,"nwis_06711565",2010-02-01,2010,6.9996390266469,0.641471666546917,-7.33305201079471,0.963666864973516,11.6192950283914,1.11864692901337,3.62291666666667,2.2966142785625,130.950416666667,0.156512092285512,"nwis_06711565 2010",0.402922137736934,0.145207080828323,-0.335173656335351,0,"SouthPlatte_CO"
"24","nwis_06711565",5744,"nwis_06711565",2010-02-02,2010,6.88487646705838,0.60917381318757,-7.13675308051592,0.917996957019809,11.2101299163154,1.02368743300429,3.62916666666667,2.0972164809375,133.199208333333,0.151453635920012,"nwis_06711565 2010",0.409841458566317,0.145457581830327,-0.348390396141155,0,"SouthPlatte_CO"
"25","nwis_06711565",5745,"nwis_06711565",2010-02-03,2010,7.81069693962718,0.662406303532993,-7.840885234138,0.945729604288098,12.5285203478621,1.17899505490451,3.9625,2.0842379260625,129.979083333333,0.150949276151537,"nwis_06711565 2010",0.399933436264388,0.158817635270541,-0.349250657311947,0,"SouthPlatte_CO"
"26","nwis_06711565",5746,"nwis_06711565",2010-02-04,2010,8.43186214305999,0.669151776893672,-7.94756725578584,0.944430048921781,11.5751254015147,1.06179485557074,5.00625,1.740306221875,127.240375,0.141283862655307,"nwis_06711565 2010",0.391506687847746,0.20065130260521,-0.372047578337934,0,"SouthPlatte_CO"
"27","nwis_06711565",5747,"nwis_06711565",2010-02-05,2010,7.10790530975401,0.651049562398621,-7.31488185672857,0.945715772219338,11.4450513263496,1.14361629359436,4.14375,1.6783631190625,132.086875,0.139459516300864,"nwis_06711565 2010",0.406418913331631,0.166082164328657,-0.376153370289441,0,"SouthPlatte_CO"
"28","nwis_06711565",5748,"nwis_06711565",2010-02-06,2010,6.68606910252847,0.635940146303794,-6.85182428273661,0.937548989945562,10.851208948673,1.19537117848702,4.19166666666667,1.645916731875,133.235708333333,0.138438104039327,"nwis_06711565 2010",0.409953765639496,0.168002672010688,-0.378304023216421,0,"SouthPlatte_CO"
"29","nwis_06711565",5749,"nwis_06711565",2010-02-07,2010,4.68421208321752,0.596432071915512,-7.38083849212854,1.08937768165254,11.4714869982418,1.53699406137834,2.8875,1.773342543375,89.0385833333333,0.142276269608351,"nwis_06711565 2010",0.273963361484032,0.115731462925852,-0.369857822630464,0,"SouthPlatte_CO"
"30","nwis_06711565",5750,"nwis_06711565",2010-02-08,2010,4.22070832748765,0.643880070337816,-6.66822160538222,1.15711767508767,12.0933318954897,1.65812957007056,2.29375,1.944423494,101.694416666667,0.147249729448894,"nwis_06711565 2010",0.312904172451358,0.091933867735471,-0.358518016288206,0,"SouthPlatte_CO"
"31","nwis_06711565",5751,"nwis_06711565",2010-02-09,2010,5.64575179311026,0.629765205350158,-8.1925193833362,1.04017569077454,12.7633696658747,1.33055380122496,2.23541666666667,2.287765263875,141.100583333333,0.156346920008152,"nwis_06711565 2010",0.43415324761671,0.0895958583834337,-0.335760198042709,0,"SouthPlatte_CO"
"32","nwis_06711565",5752,"nwis_06711565",2010-02-10,2010,5.68465938529728,0.639962253154191,-7.79022966126314,1.02619457447257,11.900449845046,1.28799828239957,2.675,2.33849961475,143.94625,0.157455792821304,"nwis_06711565 2010",0.442909096783184,0.107214428857715,-0.332397358920522,0,"SouthPlatte_CO"
"33","nwis_06711565",5753,"nwis_06711565",2010-02-12,2010,6.94150696211008,0.720611598026437,-5.85343398233134,0.925287024322981,12.8711946347308,1.33459889540781,3.65625,2.242930256125,145.67425,0.155235657729396,"nwis_06711565 2010",0.448225990549026,0.146543086172345,-0.33873200935999,0,"SouthPlatte_CO"
"34","nwis_06711565",5754,"nwis_06711565",2010-02-13,2010,8.30685429968488,0.703638700705689,-6.26334000549509,0.923330542277623,12.2797642317065,1.07415199720492,4.16666666666667,2.32906066575,137.205125,0.157420864373749,"nwis_06711565 2010",0.42216728805213,0.167000668002672,-0.333023003408371,0,"SouthPlatte_CO"
"35","nwis_06711565",5755,"nwis_06711565",2010-02-14,2010,7.20932139447854,0.797784676235515,-6.64894988986392,1.04189945325412,15.3213854059666,1.56538928511753,2.825,2.483623455625,85.3689583333333,0.161080186249647,"nwis_06711565 2010",0.26267226988364,0.113226452905812,-0.322778074919848,0,"SouthPlatte_CO"
"36","nwis_06711565",5756,"nwis_06711565",2010-02-15,2010,6.47332403250126,0.637842333662188,-6.07151415983708,0.907810031872581,11.2292495859801,1.1017871543548,2.3,2.3119525706875,152.058208333333,0.156884299717095,"nwis_06711565 2010",0.46786883097952,0.0921843687374749,-0.334156984042596,0,"SouthPlatte_CO"
"37","nwis_06711565",5757,"nwis_06711565",2010-02-16,2010,7.128156825597,0.636048384633392,-6.16273610979732,0.86466724316441,10.7165586560907,1.01891921591363,3.14791666666667,2.334960008875,152.230916666667,0.157443989623148,"nwis_06711565 2010",0.468400238306379,0.126169004676019,-0.332631975603465,0,"SouthPlatte_CO"
"38","nwis_06711565",5758,"nwis_06711565",2010-02-17,2010,7.34143012575472,0.686919366176124,-6.16126748109958,0.89195802228976,12.9223909081061,1.27211498631769,3.30833333333333,2.585092157375,143.625583333333,0.163572041996408,"nwis_06711565 2010",0.441922435555803,0.132598530394121,-0.316052396675474,0,"SouthPlatte_CO"
"39","nwis_06711565",5759,"nwis_06711565",2010-02-18,2010,9.54450020796303,0.878146122654605,-8.15024168069233,1.04657999026856,16.1695580319377,1.46812053567725,3.54583333333333,2.7797704805,130.491208333333,0.168043204474335,"nwis_06711565 2010",0.401509196808273,0.142117568470274,-0.303148479113594,0,"SouthPlatte_CO"
"40","nwis_06711565",5760,"nwis_06711565",2010-02-19,2010,6.38790580722211,0.694393131500535,-5.97375687504661,0.944249291550676,13.4541136724679,1.44567888382541,3.13958333333333,3.1673573238125,141.310375,0.176410894736552,"nwis_06711565 2010",0.434798756878648,0.125835003340013,-0.277457952331307,0,"SouthPlatte_CO"
"41","nwis_06711565",5761,"nwis_06711565",2010-02-20,2010,5.56209278150958,0.623860147063887,-5.53435130810356,0.916546757814619,12.1091943806549,1.42743154228096,2.62708333333333,3.0251831545,133.723583333333,0.173478748212795,"nwis_06711565 2010",0.411454911210103,0.105293921175685,-0.286881722429528,0,"SouthPlatte_CO"
"42","nwis_06711565",5762,"nwis_06711565",2010-02-21,2010,6.64803337296398,0.750308075935783,-5.28665800916323,0.955661671761393,13.3731629460023,1.45838161417654,2.25208333333333,3.0493704613125,130.186791666667,0.173885807114664,"nwis_06711565 2010",0.400572535305255,0.0902638610554441,-0.285278508429416,0,"SouthPlatte_CO"
"43","nwis_06711565",5763,"nwis_06711565",2010-02-22,2010,7.53348975516211,0.716808706731642,-5.72715129652635,0.935113768997294,13.4976084502203,1.17877923004254,3.1,3.1461196885625,116.847875,0.175777569266479,"nwis_06711565 2010",0.359529941052889,0.124248496993988,-0.278865652428966,0,"SouthPlatte_CO"
"44","nwis_06711565",5764,"nwis_06711565",2010-02-23,2010,7.72142505529891,0.689391287504736,-6.5332427844151,0.901781708529756,12.8735456154651,1.10845405173425,3.01666666666667,2.976808540875,168.05975,0.172156752720253,"nwis_06711565 2010",0.517104072374985,0.120908483633935,-0.290088150429753,0,"SouthPlatte_CO"
"45","nwis_06711565",5765,"nwis_06711565",2010-02-24,2010,7.25877154350699,0.688105621391768,-5.7091547558244,0.901346306992822,10.9791365101997,1.09230889279582,3.34166666666667,2.5738834054375,159.965625,0.163291687530719,"nwis_06711565 2010",0.492199209671023,0.133934535738143,-0.316795349504795,0,"SouthPlatte_CO"
"46","nwis_06711565",5766,"nwis_06711565",2010-02-26,2010,8.81604203540246,0.713309341637819,-6.87494854012906,0.922376286834705,12.1961098887948,0.964241227329013,4.94583333333333,3.200983579625,167.516583333333,0.177067883906096,"nwis_06711565 2010",0.515432799537129,0.198229792919172,-0.275229093843346,0,"SouthPlatte_CO"
"47","nwis_06711565",5767,"nwis_06711565",2010-02-27,2010,10.6891954837632,0.747833590527411,-7.35623832518949,0.878520797493359,12.3831669335519,0.946313763746029,4.86041666666667,2.98978709575,159.74625,0.172604275563654,"nwis_06711565 2010",0.491524213392156,0.194806279225117,-0.289227889258961,0,"SouthPlatte_CO"
"48","nwis_06711565",5768,"nwis_06711565",2010-02-28,2010,12.7161554316652,0.818637865520017,-8.53755155537014,0.909247204357035,14.0791047505607,0.958570676436447,5.69375,2.8393538460625,159.541291666667,0.169256577563173,"nwis_06711565 2010",0.490893575843108,0.228206412825651,-0.29919909828405,0,"SouthPlatte_CO"
"49","nwis_06711565",5769,"nwis_06711565",2010-03-01,2010,12.6525041694074,0.741937196693224,-8.02959069105592,0.850594990223851,12.01798620394,0.799006002086717,6.22083333333333,2.620488216125,115.4976675,0.164093019385911,"nwis_06711565 2010",0.355375479340306,0.249331997327989,-0.313706229846041,0,"SouthPlatte_CO"
"50","nwis_06711565",5770,"nwis_06711565",2010-03-02,2010,10.8916272936842,0.708681194666763,-7.71014954152501,0.874944416508376,10.3218110839474,0.761841484915982,6.325,1.7408961561875,181.827208333333,0.141237288428589,"nwis_06711565 2010",0.55946524910183,0.253507014028056,-0.372008475557444,0,"SouthPlatte_CO"
"51","nwis_06711565",5771,"nwis_06711565",2010-03-03,2010,11.6025490956594,0.716903008259579,-7.93713549573346,0.891636035201,10.2284283421651,0.756493813027612,7.39583333333333,1.72024845525,180.178833333333,0.140700051152004,"nwis_06711565 2010",0.554393353985355,0.296426185704743,-0.373377072874613,0,"SouthPlatte_CO"
"52","nwis_06711565",5772,"nwis_06711565",2010-03-04,2010,12.2530534521954,0.770335697135695,-7.44255279900052,0.882788373112158,11.4544433751918,0.783003083523375,7.44166666666667,2.3001538844375,182.621166666667,0.156773233974943,"nwis_06711565 2010",0.561908184352317,0.298263193052772,-0.334939039652407,0,"SouthPlatte_CO"
"53","nwis_06711565",5773,"nwis_06711565",2010-03-05,2010,8.91281527389344,0.667233495539789,-5.65084553560529,0.877307497867256,9.12618280958358,0.815625174725682,6.36875,2.520199383,142.95075,0.16214793154011,"nwis_06711565 2010",0.439846036746207,0.255260521042084,-0.320353702529434,0,"SouthPlatte_CO"
"54","nwis_06711565",5774,"nwis_06711565",2010-03-06,2010,11.7213754731916,0.757784583081937,-7.44473010405948,0.886032564399377,11.0025292168568,0.773492568959093,6.9,2.502501353625,181.806,0.161673537086182,"nwis_06711565 2010",0.55939999305132,0.276553106212425,-0.32152678594415,0,"SouthPlatte_CO"
"55","nwis_06711565",5775,"nwis_06711565",2010-03-07,2010,12.4636000227118,0.754163374808423,-7.86044160838494,0.896827785157944,10.6915783153251,0.739858917247931,7.64791666666667,2.56503439075,183.019083333333,0.163157857227251,"nwis_06711565 2010",0.56313253657704,0.306529726118905,-0.317381891212153,0,"SouthPlatte_CO"
"56","nwis_06711565",5776,"nwis_06711565",2010-03-08,2010,7.05561406900302,0.644363724361085,-6.49191902691707,0.921633465830985,9.27235539851085,1.06007178846152,6.4625,2.6411359170625,117.529333333333,0.164911698061534,"nwis_06711565 2010",0.361626724365493,0.259018036072144,-0.312337632528872,0,"SouthPlatte_CO"
"57","nwis_06711565",5777,"nwis_06711565",2010-03-09,2010,11.612446797348,0.78073077805297,-7.49010531627334,0.93172375302791,11.4660644909685,0.835245681261645,7.34166666666667,2.5927613034375,163.314291666667,0.163814326209059,"nwis_06711565 2010",0.502502742613086,0.294255177020708,-0.315544060529097,0,"SouthPlatte_CO"
"58","nwis_06711565",5778,"nwis_06711565",2010-03-10,2010,15.0544206200852,1.00658396841994,-9.58471899832161,0.970425343035382,17.0615407846696,1.15336397752328,6.78541666666667,2.5255087918125,153.977875,0.162252572837355,"nwis_06711565 2010",0.473775465083974,0.271960587842351,-0.320001777505019,0,"SouthPlatte_CO"
"59","nwis_06711565",5779,"nwis_06711565",2010-03-11,2010,11.095465415593,0.780449941047326,-6.52598800887486,0.890015773642556,11.0935067906263,0.831068358454082,6.6625,2.4924724703125,166.645833333333,0.161416162368196,"nwis_06711565 2010",0.512753583537935,0.267034068136273,-0.32219153321249,0,"SouthPlatte_CO"
"60","nwis_06711565",5780,"nwis_06711565",2010-03-13,2010,12.865156025081,0.777718271554708,-9.09039063352158,0.924172239934294,11.0941216740559,0.750723700701737,8.07291666666667,2.415191075375,196.482583333333,0.159579371315757,"nwis_06711565 2010",0.604558462049502,0.323563794255177,-0.327313997456751,0,"SouthPlatte_CO"
"61","nwis_06711565",5781,"nwis_06711565",2010-03-14,2010,7.24459637954536,0.803566916448616,-7.81915299652282,1.14174272827353,12.9287145698224,1.4362716907591,5.725,3.22104134625,140.286041666667,0.176425238735412,"nwis_06711565 2010",0.431646979382037,0.229458917835671,-0.273899599306667,0,"SouthPlatte_CO"
"62","nwis_06711565",5782,"nwis_06711565",2010-03-15,2010,9.02943109345257,0.659109672823542,-8.84893724544616,0.959174969222563,8.67240055487601,0.788175458039381,7.27083333333333,3.29183346375,182.150708333333,0.178287478535394,"nwis_06711565 2010",0.560460628229868,0.291416165664663,-0.269207265647802,0,"SouthPlatte_CO"
"63","nwis_06711565",5783,"nwis_06711565",2010-03-16,2010,12.7976114585297,0.793145412386525,-9.74039222327642,0.937896448148828,11.0725940595288,0.729528543427465,8.61875,2.670042698375,206.736958333333,0.165552588723224,"nwis_06711565 2010",0.636110211187296,0.345440881763527,-0.310421596284836,0,"SouthPlatte_CO"
"64","nwis_06711565",5784,"nwis_06711565",2010-03-17,2010,14.0432339094487,0.880999921051088,-10.0086368689482,0.951514096252869,12.650603761241,0.790107356011041,9.16041666666667,2.8269652255,207.973791666667,0.169114032200742,"nwis_06711565 2010",0.639915831233238,0.367150968603875,-0.300020256674351,0,"SouthPlatte_CO"
"65","nwis_06711565",5785,"nwis_06711565",2010-03-18,2010,13.7045918019615,0.922050781582718,-9.47402866964974,0.992458874300721,13.3888871430669,0.912658853955641,8.36041666666667,3.0234133515625,205.603916666667,0.173483124686257,"nwis_06711565 2010",0.632623948355157,0.335086840347362,-0.286999030771,0,"SouthPlatte_CO"
"66","nwis_06711565",5786,"nwis_06711565",2010-03-19,2010,3.42716396399899,0.612954618386281,-7.20985096277037,1.33665709917806,11.5644573127116,1.68113199495435,3.59583333333333,4.786727011625,166.344583333333,0.204757319727031,"nwis_06711565 2010",0.511826665570945,0.144121576486306,-0.170120819884762,0,"SouthPlatte_CO"
"67","nwis_06711565",5787,"nwis_06711565",2010-03-20,2010,5.53365772431646,0.766082835297284,-7.41473504106179,1.08814344132439,11.5640781247573,1.30222316188142,4.75625,3.8953362654375,206.280458333333,0.190006897311568,"nwis_06711565 2010",0.63470560354603,0.19063126252505,-0.229205121205975,0,"SouthPlatte_CO"
"68","nwis_06711565",5788,"nwis_06711565",2010-03-21,2010,10.3614928709594,0.758312521305401,-9.21929732128297,0.966595653206565,11.3664478447339,0.813440082362122,7.21666666666667,3.2611568795,217.481041666667,0.17811645085153,"nwis_06711565 2010",0.669168746890242,0.289245156980628,-0.27124061023331,0,"SouthPlatte_CO"
"69","nwis_06711565",5789,"nwis_06711565",2010-03-22,2010,13.3668576299034,0.836552437785852,-10.4693574128465,0.945674174884437,11.6381725050679,0.763276886042213,9.12916666666667,3.193904367875,215.419041666667,0.176875329826535,"nwis_06711565 2010",0.66282416648216,0.365898463593855,-0.275698327209232,0,"SouthPlatte_CO"
"70","nwis_06711565",5790,"nwis_06711565",2010-03-23,2010,10.7865697228174,1.23355547660016,-9.02334370777041,1.43897461165511,15.3273596620296,1.53719916539331,5.93333333333333,4.387931416375,158.637416666667,0.197594543243324,"nwis_06711565 2010",0.488112437328872,0.237808951235805,-0.19655429949637,0,"SouthPlatte_CO"
"71","nwis_06711565",5791,"nwis_06711565",2010-03-24,2010,1.8051524652083,0.677604452371682,-5.68873165120227,1.24320019421932,12.6349881824522,1.80890391654322,3.57916666666667,10.140970831875,172.786583333333,0.267213749024579,"nwis_06711565 2010",0.531648094760502,0.143453573814295,0.184776015847421,0,"SouthPlatte_CO"
"72","nwis_06711565",5792,"nwis_06711565",2010-03-25,2010,4.25551473868958,0.801581823024061,-4.47671336002914,1.04937631665691,13.4281583671678,1.4218963040662,6.25625,8.4295713913125,213.28675,0.252147028145349,"nwis_06711565 2010",0.656263305215112,0.250751503006012,0.071338849644351,0,"SouthPlatte_CO"
"73","nwis_06711565",5793,"nwis_06711565",2010-03-26,2010,6.21828755485599,0.917538438679981,-6.66441075512802,1.18436018966948,14.6446420766936,1.63669757592103,5.86875,8.154072067375,191.318541666667,0.250065249037777,"nwis_06711565 2010",0.588669190669847,0.235220440881764,0.0530778511552666,0,"SouthPlatte_CO"
"74","nwis_06711565",5794,"nwis_06711565",2010-03-27,2010,6.87881615938145,0.817252766021236,-5.17078850852261,0.997543426617084,13.1302915784041,1.31156389979869,6.36666666666667,7.33170363575,160.684791666667,0.240586396199283,"nwis_06711565 2010",0.49441201798503,0.255177020708083,-0.00143142484855247,0,"SouthPlatte_CO"
"75","nwis_06711565",5795,"nwis_06711565",2010-03-28,2010,9.14025293236249,0.821846566922739,-6.20784815066382,0.950033654384774,12.0854188818082,0.940351172315969,7.55208333333333,6.473939145375,227.899708333333,0.229736462304031,"nwis_06711565 2010",0.70122600606176,0.302688710754843,-0.0582868676818043,0,"SouthPlatte_CO"
"76","nwis_06711565",5796,"nwis_06711565",2010-03-29,2010,10.6461928177497,0.941891209291559,-6.15464913633222,0.960107866758057,13.6452068956313,1.07148752445465,7.76666666666667,6.7506183379375,226.744958333333,0.233277466588665,"nwis_06711565 2010",0.69767294872605,0.311289245156981,-0.0399476636317389,0,"SouthPlatte_CO"
"77","nwis_06711565",5797,"nwis_06711565",2010-03-30,2010,13.4164278650953,0.901850895954473,-7.55237197664324,0.92913193048926,12.0005611647893,0.791136828899553,9.41458333333333,6.239145289,225.985791666667,0.226384654434065,"nwis_06711565 2010",0.695337064167467,0.377338009352037,-0.0738497743170411,0,"SouthPlatte_CO"
"78","nwis_06711565",5798,"nwis_06711565",2010-03-31,2010,13.0428957696217,1.07783981151014,-6.4063824592366,0.993399111000625,15.2412309811374,1.14256071115916,8.38958333333333,7.9375661746875,226.398875,0.247548510350155,"nwis_06711565 2010",0.696608082801594,0.33625584502338,0.0387271307152368,0,"SouthPlatte_CO"
"79","nwis_06711565",5799,"nwis_06711565",2010-04-01,2010,11.0496138431793,0.928687652803839,-5.36427797440983,0.94179746331255,12.8462665327123,0.976306218618776,7.69166666666667,8.287397222,215.8555,0.251760670243373,"nwis_06711565 2010",0.664167107796713,0.308283233132933,0.0619150795461297,0,"SouthPlatte_CO"
"80","nwis_06711565",5800,"nwis_06711565",2010-04-02,2010,12.7854236736342,0.864854094533273,-6.34437829167061,0.900985510799682,11.649045654263,0.799613413274186,7.17083333333333,7.915738605125,209.721416666667,0.247477307300772,"nwis_06711565 2010",0.645293109281577,0.287408149632598,0.0372803278370867,0,"SouthPlatte_CO"
"81","nwis_06711565",5801,"nwis_06711565",2010-04-03,2010,14.9391535378076,0.947883528145396,-7.18846784746991,0.90424496751955,12.233444667271,0.765121269341577,7.94583333333333,7.45912944725,224.256291666667,0.24208598182689,"nwis_06711565 2010",0.690015555042453,0.318470273881095,0.00701477573740511,0,"SouthPlatte_CO"
"82","nwis_06711565",5802,"nwis_06711565",2010-04-04,2010,17.6473980079889,0.954457700756574,-7.43196486707403,0.921979983428417,13.1173753365959,0.691553045160773,8.59375,7.3629701543125,234.0355,0.24105964666713,"nwis_06711565 2010",0.720105260958176,0.344438877755511,0.000641022517446396,0,"SouthPlatte_CO"
"83","nwis_06711565",5803,"nwis_06711565",2010-04-05,2010,22.0376173142823,1.12536530736708,-12.2433888572799,1.01615045698644,15.081795621194,0.790366736237667,9.28333333333333,6.2503540409375,232.07625,0.225868074337261,"nwis_06711565 2010",0.714076832653358,0.372077488309953,-0.0731068214877207,0,"SouthPlatte_CO"
"84","nwis_06711565",5804,"nwis_06711565",2010-04-06,2010,11.5351928796124,0.713234258571964,-7.51374058515606,0.91046044733055,8.40441390033099,0.642018990653313,7.85416666666667,5.266933542,169.890791666667,0.212964680719937,"nwis_06711565 2010",0.522738015675042,0.314796259185037,-0.138291156565459,0,"SouthPlatte_CO"
